,wind_deg,wind_speed,humidity,pressure,temp_max,temp_min,feels_like,dew_point,temp,weather_description
1446,190,4.6,55,1008,-0.63,-3.4,-7.39,-9.14,-2.18,1
1447,330,3.1,48,1015,0.27,-2.33,-5.14,-9.84,-1.29,1
1448,170,2.6,78,1018,1.07,-1.63,-3.68,-3.44,-0.47,1
1449,360,4.1,55,1014,1.27,-0.54,-3.84,-6.72,0.42,1
1450,310,7.7,84,1006,-1.99,-3.53,-9.69,-4.75,-2.69,4
1451,320,7.7,61,1006,2.27,0.54,-4.52,-4.77,1.3,1
1452,320,7.7,88,1003,0.2,-0.08,-6.14,-1.5,0.05,4
1453,320,8.7,63,1007,1.7,0.74,-4.83,-4.36,1.34,1
1454,320,5.7,46,1014,0.37,-1.67,-6.3,-9.85,-0.79,1
1455,0,0.0,50,1015,-0.83,-3.39,-2.16,-10.19,-2.16,1
1456,20,11.8,92,998,-0.66,-4.43,-9.85,-3.84,-2.85,4
1457,320,13.4,56,989,-5.46,-7.43,-13.13,-12.69,-6.13,1
1458,300,6.7,39,1005,0.27,-0.88,-6.32,-11.36,-0.42,1
1459,330,4.6,57,1016,1.29,0.43,-3.56,-5.9,0.9,1
1460,240,5.1,50,1019,5.37,0.04,-2.76,-6.69,1.77,1
1461,230,2.1,62,1019,8.57,4.29,3.71,-1.15,5.38,1
1462,160,1.5,72,1016,7.19,6.21,5.98,2.09,6.78,1
1463,260,2.1,73,1009,8.9,6.2,5.48,2.39,6.89,1
1464,280,5.1,40,1018,-0.6,-1.42,-6.38,-11.72,-1.12,1
1465,230,4.6,49,1008,1.1,-0.49,-4.66,-8.38,0.01,1
1466,280,6.2,37,1007,0.6,-1.1,-6.32,-12.12,-0.61,1
1467,30,2.1,50,1004,-3.17,-4.55,-6.96,-11.69,-3.75,1
1468,350,2.6,92,998,-0.05,-1.43,-3.96,-1.7,-0.7,4
1469,360,6.2,88,995,0.92,-1.1,-5.54,-1.53,0.01,4
1470,280,9.3,55,1010,-0.92,-1.82,-8.48,-8.47,-1.48,1
1471,300,7.7,51,1019,-0.6,-1.41,-7.72,-9.04,-1.17,1
1472,30,2.6,74,1020,-0.89,-1.96,-4.73,-4.92,-1.35,1
1473,310,10.3,81,997,-0.42,-2.04,-8.4,-3.91,-1.4,4
1474,320,6.2,57,1020,-3.9,-4.91,-11.07,-10.79,-4.34,1
1475,320,4.1,56,1024,-4.4,-7.22,-11.9,-12.69,-6.13,1
1476,200,3.1,77,1013,-1.2,-2.77,-5.83,-4.95,-1.86,4
1477,290,5.1,40,1019,-1.7,-3.6,-8.71,-13.44,-2.98,1
1478,20,2.6,52,1030,-9.3,-11.36,-15.2,-17.31,-10.16,1
1479,70,6.7,95,1006,4.57,2.87,-0.82,3.14,3.87,2
1480,340,3.6,92,1007,1.35,0.84,-2.55,0.03,1.18,2
1481,310,3.6,55,1014,-1.7,-5.35,-8.67,-10.71,-3.84,1
1482,270,8.2,59,1002,-3.3,-4.46,-10.81,-9.9,-3.81,1
1483,0,0.0,51,1013,-5.6,-8.94,-7.0,-14.54,-7.0,1
1484,320,8.2,39,1019,-8.9,-11.12,-17.13,-20.31,-10.13,1
1485,290,5.1,28,1030,-11.1,-14.06,-19.81,-26.12,-12.81,1
1486,50,1.5,80,1020,-2.8,-6.62,-7.5,-7.62,-5.04,1
1487,50,8.7,92,1009,1.69,-0.79,-5.71,-0.42,0.67,4
1488,310,3.6,46,1008,-0.6,-2.54,-6.32,-10.9,-1.91,1
1489,140,1.5,78,1011,-1.1,-3.6,-4.48,-5.32,-2.39,1
1490,290,3.6,58,1013,1.7,-0.51,-3.68,-6.24,0.26,1
1491,290,4.6,46,1020,-0.6,-2.4,-6.57,-10.53,-1.52,1
1492,360,2.1,32,1033,-6.1,-8.14,-11.14,-19.8,-7.32,1
1493,360,5.1,80,1026,-3.69,-6.94,-11.89,-8.09,-5.52,4
1494,360,4.6,84,1008,-1.72,-5.6,-9.36,-5.81,-3.77,4
1495,220,4.1,65,1026,-3.9,-7.15,-11.8,-10.96,-6.05,1
1496,240,6.2,63,1018,-1.1,-2.05,-7.67,-7.1,-1.67,1
1497,70,3.6,95,1002,2.95,1.33,-1.35,1.45,2.17,2
1498,290,4.1,61,1015,3.9,1.14,-2.25,-4.43,1.71,1
1499,180,3.1,72,1013,3.1,2.54,-0.3,-1.6,2.73,1
1500,280,13.4,54,1004,-3.2,-4.77,-11.04,-11.11,-4.04,1
1501,220,6.2,40,1017,-2.2,-3.65,-9.58,-13.61,-3.17,1
1502,300,5.7,35,1017,-4.4,-6.76,-12.73,-17.54,-5.88,1
1503,180,3.1,45,1019,-3.22,-4.86,-8.39,-13.08,-3.99,1
1504,260,4.1,53,1009,1.1,0.08,-3.84,-7.14,0.42,1
1505,220,6.7,66,1010,2.42,1.88,-2.91,-3.05,2.24,1
1506,270,6.7,47,995,9.4,7.04,3.94,-2.65,7.59,1
1507,300,7.7,23,1026,-4.4,-6.3,-12.68,-21.75,-5.68,1
1508,230,4.1,50,1021,3.3,2.69,-0.73,-5.73,2.94,1
1509,0,0.0,67,1016,6.7,5.45,6.08,0.42,6.08,1
1510,230,5.1,63,1000,11.7,8.87,7.43,3.19,9.9,1
1511,320,12.3,45,1007,-3.9,-5.31,-11.46,-13.52,-4.46,1
1512,330,3.1,37,1015,0.6,-2.14,-5.01,-12.64,-1.18,1
1513,330,7.7,35,1010,-4.4,-6.81,-12.81,-17.48,-5.81,1
1514,320,7.7,34,1019,0.0,-2.58,-8.42,-14.05,-1.71,1
1515,340,2.6,18,1025,2.2,-1.16,-3.35,-19.5,-0.19,1
1516,200,4.6,59,1019,3.47,2.81,-0.68,-3.55,3.22,1
1517,340,6.2,88,994,0.75,0.4,-4.8,-1.03,0.59,4
1518,230,3.6,53,1020,1.1,-1.72,-4.1,-7.58,-0.09,1
1519,360,3.1,74,1022,-2.22,-4.81,-7.69,-6.93,-3.41,1
1520,280,4.1,82,1001,6.41,5.39,3.05,3.17,6.01,1
1521,290,3.6,26,1024,2.8,-0.04,-3.09,-14.84,0.74,1
1522,290,6.2,33,1018,2.2,0.85,-3.72,-11.67,1.44,1
1523,340,1.5,21,1038,-2.78,-4.43,-5.47,-20.56,-3.26,1
1524,180,6.7,55,1039,0.74,0.32,-5.17,-6.67,0.48,1
1525,200,7.7,71,1026,10.0,8.45,5.57,4.12,9.09,1
1526,160,4.6,85,1014,10.69,9.7,9.58,7.87,10.28,1
1527,320,10.8,55,1018,-0.35,-1.05,-7.73,-7.76,-0.73,1
1528,100,3.1,63,1037,0.95,0.56,-2.7,-4.87,0.74,1
1529,90,6.7,71,1038,2.01,1.7,-3.4,-2.51,1.86,1
1530,100,6.7,89,1026,5.35,4.4,0.7,3.4,5.06,2
1531,200,3.1,86,1008,9.4,6.95,5.6,5.44,7.63,1
1532,300,6.7,45,1009,10.0,7.76,5.04,-2.47,8.45,1
1533,290,4.6,53,1017,7.2,6.89,4.01,-1.7,6.99,1
1534,0,0.0,63,1029,1.7,0.74,1.14,-4.53,1.14,1
1535,200,6.7,59,1031,3.9,2.82,-1.58,-3.5,3.28,1
1536,310,4.1,92,1016,4.99,4.38,1.3,3.4,4.59,1
1537,210,2.6,32,1017,13.9,9.57,8.79,-4.62,10.82,1
1538,270,6.7,25,1010,15.0,12.93,12.1,-5.07,13.99,1
1539,110,2.1,75,1029,2.85,1.7,0.13,-1.46,2.32,1
1540,160,5.1,47,1035,3.43,2.61,-1.19,-6.38,3.02,1
1541,140,6.2,92,1011,2.69,1.84,-2.6,1.16,2.32,2
1542,320,5.1,52,1014,4.64,4.04,0.58,-4.04,4.43,1
1543,100,4.6,61,1007,2.2,1.19,-2.79,-4.59,1.52,1
1544,60,2.1,85,1009,1.1,0.52,-1.53,-1.18,0.9,2
1545,300,7.7,25,1010,3.3,1.77,-3.06,-13.95,2.43,1
1546,300,7.7,27,1012,1.7,0.71,-4.86,-14.2,1.04,1
1547,290,7.7,14,1007,3.9,2.17,-2.86,-20.02,2.58,1
1548,330,7.2,29,1010,6.7,3.64,-0.43,-10.83,4.32,1
1549,320,6.2,34,1016,5.6,4.01,0.04,-8.98,4.39,1
1550,150,4.1,54,1016,6.99,5.92,3.61,-1.91,6.47,1
1551,90,5.1,92,1011,3.17,1.1,-1.97,1.24,2.4,4
1552,300,6.2,81,990,3.2,2.8,-1.73,0.06,3.0,2
1553,270,6.7,55,999,7.8,7.17,3.62,-0.97,7.34,1
1554,320,6.2,17,1012,10.6,8.56,6.19,-13.02,9.22,1
1555,230,2.1,86,1002,10.0,8.52,8.06,6.89,9.1,1
1556,280,9.3,70,997,6.1,5.3,0.4,0.44,5.47,1
1557,280,7.2,32,1012,10.0,8.27,5.32,-6.2,8.79,1
1558,190,4.6,53,1019,7.2,5.74,3.35,-2.14,6.46,1
1559,190,6.2,47,1022,7.2,5.88,2.79,-3.49,6.55,1
1560,190,7.2,32,1019,10.71,8.24,6.1,-5.73,9.39,1
1561,200,7.2,44,1018,12.49,10.44,9.85,-0.28,11.5,2
1562,190,6.7,77,999,18.06,14.24,15.52,11.85,15.87,1
1563,60,2.1,58,1020,12.7,9.4,9.99,3.34,11.29,1
1564,340,3.6,92,1012,7.03,6.7,4.33,5.62,6.83,2
1565,360,4.6,38,1019,14.4,12.04,11.06,-1.06,12.74,1
1566,120,6.2,54,1032,3.98,3.26,-0.85,-4.21,3.69,1
1567,120,9.3,76,1020,6.86,6.09,1.81,2.62,6.54,2
1568,250,6.7,27,1004,13.9,10.99,9.64,-5.91,11.71,1
1569,220,6.2,35,1015,15.0,12.47,11.74,-1.51,13.43,1
1570,130,3.1,82,1021,6.71,5.77,3.95,3.42,6.26,2
1571,90,2.6,92,1010,7.99,5.89,4.78,5.44,6.65,2
1572,320,7.7,32,1023,7.8,7.09,3.5,-7.23,7.49,1
1573,130,4.6,73,1032,7.9,6.1,4.23,2.66,7.17,1
1574,230,3.6,93,1014,12.0,10.12,10.12,9.5,10.58,2
1575,280,3.1,45,1016,19.4,17.41,17.13,5.98,18.09,2
1576,100,3.6,92,1020,9.95,8.3,7.02,7.81,9.04,1
1577,50,5.1,92,1017,14.7,9.4,11.62,10.71,11.97,3
1578,190,5.1,81,1015,19.58,16.92,18.3,14.99,18.3,1
1579,200,6.2,87,1003,18.3,16.23,17.26,15.03,17.21,1
1580,340,6.2,38,1006,19.4,16.43,15.98,2.78,17.21,1
1581,110,1.5,71,1020,12.9,11.1,11.2,6.99,12.08,1
1582,160,4.6,58,1025,10.68,9.71,8.85,2.36,10.25,1
1583,130,3.6,74,1020,15.79,12.8,13.97,9.96,14.53,1
1584,170,6.2,64,1018,16.1,13.85,14.04,8.09,14.83,1
1585,340,2.6,83,1011,13.9,11.66,11.72,9.47,12.27,2
1586,300,9.3,52,1011,11.7,10.77,9.54,1.55,11.02,1
1587,200,6.7,37,1011,16.7,14.91,14.39,1.14,15.79,1
1588,50,4.6,80,1010,13.37,12.75,12.54,9.72,13.09,1
1589,80,2.6,82,1014,12.56,11.1,11.31,8.95,11.92,1
1590,40,8.7,43,1013,15.95,14.47,14.03,2.83,15.32,1
1591,30,9.3,76,1018,12.67,11.44,11.28,7.94,12.04,2
1592,40,6.2,59,1019,15.91,14.05,14.05,7.02,14.96,1
1593,80,3.6,66,1017,13.95,12.16,12.18,6.89,13.09,1
1594,110,4.6,79,1013,13.09,10.6,11.07,8.25,11.77,1
1595,180,2.6,72,1009,15.0,12.89,13.18,8.9,13.86,1
1596,40,6.2,92,1006,15.18,10.6,12.53,11.52,12.79,2
1597,50,5.1,93,1015,9.22,8.98,6.44,8.04,9.11,2
1598,20,5.7,96,1021,9.97,8.9,6.87,9.02,9.63,2
1599,40,4.6,96,1021,12.84,11.1,11.85,11.46,12.08,3
1600,50,2.6,93,1019,14.6,12.68,13.3,12.36,13.47,2
1601,90,3.6,89,1014,15.72,12.2,14.05,12.46,14.25,2
1602,60,5.7,96,1017,13.52,11.1,12.24,11.81,12.43,2
1603,110,3.6,83,1023,11.52,9.4,9.98,7.92,10.69,1
1604,180,6.2,86,1014,16.1,14.15,14.64,12.53,14.85,1
1605,260,4.1,66,1007,24.4,19.06,20.49,14.08,20.65,1
1606,110,3.6,77,1015,18.67,15.93,16.9,13.06,17.12,1
1607,190,5.1,78,1013,22.8,19.54,21.07,16.91,20.89,1
1608,190,4.1,62,1014,24.66,21.83,23.44,15.73,23.42,1
1609,80,3.6,86,1019,21.01,16.7,19.86,17.2,19.6,1
1610,220,5.1,62,1017,26.1,22.81,24.48,16.62,24.37,1
1611,20,3.6,78,1017,25.67,21.1,23.68,19.21,23.26,1
1612,140,2.6,56,1022,21.61,19.07,19.81,11.22,20.27,1
1613,220,7.2,81,1009,23.71,21.03,22.65,18.83,22.25,1
1614,290,9.3,49,1011,16.28,15.59,14.85,5.23,15.92,1
1615,150,2.6,71,1016,17.66,13.9,16.07,11.24,16.51,1
1616,130,2.1,71,1019,13.2,11.7,11.74,7.46,12.57,1
1617,110,3.6,74,1016,17.5,15.0,15.77,11.54,16.17,1
1618,80,2.6,60,1015,20.66,18.47,19.03,11.5,19.46,1
1619,110,2.6,55,1010,24.31,20.54,22.15,12.94,22.42,1
1620,20,2.1,66,1009,27.59,22.2,25.77,18.64,25.45,1
1621,230,7.2,84,1010,21.7,20.45,21.26,18.12,20.92,2
1622,120,2.6,77,1017,18.79,17.2,17.72,13.79,17.87,1
1623,100,5.7,80,1019,14.4,13.27,13.1,10.22,13.6,2
1624,360,4.1,83,1012,13.94,13.3,13.16,10.75,13.58,2
1625,120,2.6,80,1013,15.59,14.35,14.62,11.56,14.98,1
1626,360,4.6,69,1012,14.78,14.04,13.75,8.84,14.45,1
1627,160,2.6,48,1011,18.9,16.68,16.91,6.67,17.82,1
1628,230,5.7,38,1011,28.3,23.76,24.62,9.77,25.07,1
1629,200,5.7,75,1012,21.1,18.86,19.58,15.06,19.61,1
1630,260,3.6,48,1007,27.8,22.56,23.83,12.42,24.11,1
1631,280,4.1,29,1010,24.4,20.35,20.76,2.97,21.77,1
1632,70,2.1,75,1011,23.0,18.9,21.86,17.06,21.68,1
1633,140,3.6,52,1013,23.09,21.2,21.67,11.75,22.05,1
1634,90,4.1,96,1013,19.13,18.3,19.01,17.94,18.59,2
1635,90,6.7,96,1010,16.6,15.6,16.51,15.68,16.32,2
1636,30,4.6,100,1010,15.02,13.9,14.81,14.68,14.68,2
1637,130,4.6,86,1012,19.23,15.6,17.97,15.51,17.88,1
1638,50,2.1,84,1013,22.51,21.02,22.18,18.94,21.76,1
1639,120,4.1,73,1015,24.2,21.98,23.28,17.92,23.02,1
1640,120,4.1,81,1010,24.03,21.5,23.18,19.31,22.74,1
1641,300,7.2,45,1009,25.6,23.43,23.63,11.35,24.0,1
1642,280,4.1,39,1011,26.1,22.8,23.07,8.88,23.63,1
1643,100,2.6,73,1016,22.5,21.46,22.08,16.87,21.93,1
1644,180,4.6,66,1015,23.3,21.9,22.58,15.88,22.55,1
1645,200,3.6,87,1010,23.3,22.34,23.47,20.58,22.86,2
1646,60,3.6,64,1008,26.33,24.65,25.78,18.19,25.5,1
1647,180,5.1,51,1011,28.3,25.52,27.29,15.82,26.8,1
1648,220,7.2,53,1010,30.0,25.95,27.75,16.74,27.14,1
1649,100,2.6,64,1013,25.76,23.99,25.02,17.54,24.81,1
1650,120,3.1,90,1011,22.65,21.1,22.57,20.25,21.97,2
1651,340,5.1,39,1012,26.7,24.41,24.75,10.24,25.16,1
1652,210,4.6,45,1015,26.7,23.93,24.81,12.32,25.07,1
1653,200,6.2,65,1008,29.22,27.09,30.29,20.95,28.15,1
1654,280,5.7,45,1002,32.2,27.81,29.25,16.0,29.14,1
1655,100,1.5,83,1007,21.94,20.6,21.86,18.48,21.49,2
1656,130,1.5,56,1015,20.7,19.55,19.7,11.12,20.17,1
1657,170,3.6,55,1018,22.8,21.25,21.71,12.57,22.02,1
1658,260,3.6,37,1018,28.9,24.75,26.07,10.26,26.07,1
1659,230,7.7,44,1015,29.49,27.11,28.42,15.04,28.47,1
1660,290,4.1,66,1009,26.7,24.03,25.27,18.2,24.99,2
1661,160,2.1,56,1010,26.6,24.41,25.64,16.15,25.57,1
1662,230,7.7,51,1009,28.3,25.25,27.34,15.88,26.86,1
1663,230,9.8,61,1004,32.28,28.37,33.77,22.0,30.37,3
1664,280,6.7,27,1008,35.6,31.47,31.56,11.49,32.96,1
1665,240,4.6,53,1009,31.7,28.87,31.85,19.55,30.19,1
1666,100,3.6,68,1014,23.23,21.1,22.34,16.09,22.28,1
1667,120,3.6,87,1011,18.59,17.44,18.3,15.96,18.16,2
1668,260,4.1,73,1004,23.9,22.7,23.27,17.91,23.01,1
1669,70,2.6,53,1013,25.35,24.09,24.52,14.41,24.62,1
1670,120,4.1,73,1017,23.78,21.7,23.0,17.67,22.76,1
1671,190,4.1,81,1010,23.58,23.2,23.88,19.92,23.37,2
1672,320,5.1,41,1013,28.3,26.09,26.79,12.48,26.83,1
1673,120,4.1,59,1014,26.18,23.89,25.03,16.38,24.94,1
1674,210,4.6,56,1007,28.9,25.6,26.49,17.01,26.49,1
1675,0,0.0,81,1005,23.47,19.4,22.44,18.65,22.06,2
1676,100,3.6,70,1009,21.26,20.31,20.68,15.06,20.72,1
1677,80,3.1,83,1016,21.27,20.0,20.9,17.63,20.62,1
1678,120,4.6,75,1018,23.18,21.1,22.27,17.42,22.05,1
1679,220,4.1,64,1013,26.1,24.25,25.2,17.7,24.98,2
1680,140,2.6,90,1001,25.12,23.13,24.82,22.27,24.01,2
1681,200,1.5,76,1002,24.47,22.88,24.22,19.32,23.8,1
1682,110,6.2,87,1003,22.02,20.99,21.82,19.11,21.36,2
1683,80,3.6,84,1004,21.74,19.4,20.75,17.67,20.46,1
1684,280,4.6,37,1009,25.6,22.86,22.77,7.91,23.41,1
1685,70,2.1,53,1015,23.9,22.55,22.62,12.81,22.89,1
1686,180,2.1,57,1016,25.0,23.12,23.62,14.69,23.71,1
1687,120,2.6,78,1013,22.2,21.02,21.51,17.3,21.29,2
1688,40,8.7,93,1005,18.3,17.56,18.24,16.81,17.96,2
1689,280,2.6,66,1013,22.2,19.7,20.03,13.68,20.23,1
1690,150,3.1,73,1018,23.46,22.19,23.14,17.8,22.89,1
1691,200,5.1,68,1013,25.6,23.68,24.65,18.1,24.38,1
1692,210,4.6,68,1013,25.0,23.09,23.79,17.35,23.6,1
1693,190,5.1,64,1014,25.6,23.36,24.23,16.86,24.09,1
1694,200,9.3,73,1009,25.0,23.26,24.1,18.63,23.76,1
1695,300,4.1,39,1009,23.9,20.97,20.75,7.0,21.52,1
1696,250,2.6,41,1016,23.9,21.19,21.01,7.9,21.71,1
1697,200,6.7,61,1016,22.34,21.46,21.8,14.1,21.96,1
1698,210,5.1,74,1010,26.1,24.12,25.08,19.69,24.63,2
1699,110,2.6,73,1014,23.54,22.33,23.16,17.82,22.91,1
1700,80,2.6,90,1011,23.01,21.99,23.07,20.7,22.42,2
1701,210,11.3,84,985,21.62,21.1,21.81,18.61,21.42,2
1702,270,3.6,39,1014,23.9,20.28,20.23,6.58,21.05,1
1703,170,5.1,58,1019,21.7,19.67,20.15,11.99,20.53,1
1704,80,3.1,72,1022,20.87,19.3,19.83,14.71,19.9,1
1705,80,3.1,74,1021,18.8,17.8,18.01,13.49,18.2,1
1706,110,3.1,86,1018,18.02,16.7,17.47,15.07,17.43,1
1707,200,4.1,73,1012,25.04,23.13,24.46,18.95,24.09,1
1708,210,6.7,71,1010,24.85,22.78,24.19,18.31,23.89,1
1709,200,6.7,76,1010,24.78,23.37,24.56,19.62,24.11,1
1710,100,2.6,89,1022,16.79,16.06,16.35,14.52,16.34,2
1711,20,5.1,89,1022,16.1,15.5,15.89,14.11,15.92,1
1712,70,2.1,92,1016,17.14,15.6,16.87,15.43,16.74,1
1713,250,3.1,49,1008,24.4,20.46,20.63,10.06,21.18,1
1714,120,3.1,72,1017,16.7,15.98,15.92,11.3,16.35,1
1715,190,4.6,63,1017,19.4,17.71,17.81,11.12,18.28,1
1716,260,2.6,57,1014,25.0,21.3,21.88,13.21,22.12,1
1717,200,6.2,64,1011,24.4,22.5,23.24,16.01,23.19,1
1718,190,3.6,78,1013,23.3,21.76,22.69,18.34,22.36,1
1719,320,7.2,77,1012,17.2,15.22,15.81,12.1,16.13,2
1720,300,4.6,34,1025,16.1,12.1,11.66,-1.9,13.38,1
1721,110,2.6,59,1031,14.4,12.66,12.17,5.42,13.25,1
1722,60,5.1,61,1029,15.6,13.22,13.06,6.62,14.01,1
1723,130,4.6,77,1022,15.0,13.76,13.68,10.22,14.19,1
1724,230,3.1,78,1020,19.4,17.9,18.15,14.33,18.23,1
1725,190,3.1,75,1023,20.0,19.16,19.55,15.03,19.58,1
1726,0,0.0,93,1019,21.54,20.0,21.3,19.57,20.74,1
1727,80,3.1,96,1019,20.53,18.3,20.32,19.12,19.78,2
1728,210,2.1,78,1017,23.9,21.58,22.89,18.51,22.54,1
1729,0,0.0,81,1017,21.96,20.52,21.5,17.82,21.21,1
1730,130,2.1,75,1014,22.05,19.98,21.11,16.4,21.0,1
1731,130,2.6,84,1017,19.56,18.57,19.18,16.27,19.03,1
1732,100,5.7,84,1018,18.8,18.23,18.49,15.65,18.4,1
1733,200,3.6,87,1003,19.4,18.73,19.23,16.79,19.0,2
1734,140,3.1,72,1006,20.0,19.26,19.51,14.43,19.61,1
1735,30,5.1,93,1005,18.3,16.0,17.51,16.16,17.3,2
1736,280,2.6,83,1011,16.7,15.34,15.75,13.05,15.93,1
1737,140,6.2,69,1018,16.7,14.95,14.75,9.71,15.36,2
1738,320,5.1,80,1012,16.1,13.99,13.98,11.0,14.4,2
1739,340,5.7,37,1021,14.4,11.82,11.02,-1.39,12.73,1
1740,340,4.1,24,1025,15.0,10.19,9.38,-7.4,11.54,1
1741,200,3.1,45,1030,15.0,11.37,10.72,0.68,12.26,1
1742,250,2.6,47,1027,23.9,18.48,18.57,7.76,19.35,1
1743,280,4.1,42,1023,26.1,19.89,20.16,7.54,20.92,1
1744,330,5.1,53,1019,25.0,20.65,21.11,11.55,21.52,1
1745,110,3.6,69,1023,15.0,13.3,12.97,8.16,13.74,1
1746,70,5.1,80,1020,16.1,13.99,14.29,11.27,14.68,2
1747,360,2.6,96,1009,16.54,15.6,16.39,15.57,16.21,2
1748,210,2.6,93,995,18.9,18.08,18.79,17.31,18.46,1
1749,240,8.2,44,1003,16.1,13.99,13.2,2.44,14.54,1
1750,200,3.6,53,1006,15.6,14.26,13.55,5.18,14.65,1
1751,200,5.7,49,1006,15.0,13.07,12.31,3.11,13.61,1
1752,80,2.1,69,1013,15.0,12.89,12.89,8.09,13.67,1
1753,40,12.9,100,1005,15.15,13.3,14.58,14.47,14.47,2
1754,220,8.7,59,1002,16.1,14.89,14.28,7.22,15.17,1
1755,270,4.1,49,1013,15.6,12.81,12.26,3.07,13.57,1
1756,290,4.1,52,1017,13.3,10.76,10.31,2.2,11.72,1
1757,290,2.6,46,1020,12.8,9.26,8.61,-0.69,10.32,1
1758,190,4.6,61,1015,13.9,12.33,11.65,5.41,12.73,1
1759,280,4.6,41,1014,13.3,10.97,9.86,-1.07,11.58,1
1760,340,2.1,70,1009,9.4,8.4,7.79,3.7,8.87,1
1761,10,6.2,88,1007,3.56,1.96,-2.01,0.99,2.78,2
1762,290,3.6,45,1024,7.2,4.32,2.64,-4.91,5.44,1
1763,20,9.8,88,1012,3.5,1.64,-3.57,0.79,2.57,4
1764,300,3.6,50,1023,6.7,2.83,1.54,-4.41,4.54,1
1765,190,2.6,63,1030,8.3,5.96,5.15,0.41,6.96,1
1766,10,3.1,67,1028,7.2,4.28,3.38,0.14,5.79,1
1767,170,3.6,73,1026,8.9,7.03,5.49,3.25,7.78,1
1768,230,4.6,59,1013,13.3,10.37,9.78,3.38,11.08,1
1769,340,6.2,41,1022,6.7,5.07,1.87,-5.68,5.83,1
1770,220,2.6,55,1031,6.1,1.51,0.63,-4.43,3.16,1
1771,230,6.2,47,1028,10.6,7.91,5.33,-1.87,8.55,1
1772,230,3.6,45,1023,14.4,11.34,10.41,0.43,11.98,1
1773,140,1.5,66,1024,13.9,12.74,12.12,6.84,13.04,1
1774,190,4.1,77,1020,13.9,12.61,12.49,9.17,13.11,1
1775,90,1.5,92,1002,15.6,14.28,14.59,13.39,14.67,2
1776,260,5.7,50,1006,6.7,4.98,1.86,-3.49,5.66,1
1777,220,5.1,54,1017,9.4,8.51,6.2,0.12,8.92,1
1778,200,5.7,66,1016,13.37,12.8,12.3,6.99,13.2,1
1779,210,6.7,74,1008,15.0,13.79,13.66,9.69,14.25,1
1780,270,3.1,57,1012,16.7,13.95,13.54,6.13,14.54,1
1781,140,2.6,96,1007,12.84,12.2,12.28,11.85,12.47,2
1782,330,3.6,79,1009,4.48,3.8,1.06,0.84,4.15,2
1783,240,4.6,42,1029,5.6,2.89,0.07,-7.03,3.82,1
1784,220,8.2,55,1024,8.92,8.56,5.05,0.26,8.79,1
1785,220,5.7,62,1017,15.0,13.75,13.22,6.97,14.13,1
1786,70,3.6,64,1028,5.0,2.67,0.38,-2.28,3.59,1
1787,130,3.6,67,1027,7.2,4.96,3.54,0.52,6.18,1
1788,360,7.7,75,1010,3.29,2.38,-2.51,-1.0,2.85,1
1789,0,0.0,69,1022,4.07,2.43,3.47,-1.48,3.47,1
1790,220,4.1,54,1017,11.7,10.5,9.42,1.94,10.87,1
1791,0,0.0,60,1022,11.7,9.84,9.1,3.01,10.43,1
1792,230,1.5,92,1021,10.82,9.4,9.88,9.14,10.38,1
1793,230,5.7,69,1020,15.6,14.39,14.17,9.2,14.83,1
1794,130,3.6,89,1014,14.62,12.8,13.59,12.05,13.83,2
1795,240,6.2,51,1007,9.5,8.7,5.85,-0.55,8.96,1
1796,330,3.6,37,1023,6.7,4.21,2.18,-7.48,5.07,1
1797,300,5.7,40,1027,9.4,7.05,4.42,-4.47,7.69,1
1798,140,4.1,64,1039,5.0,1.85,-0.76,-2.84,2.92,1
1799,200,4.1,86,1030,8.3,7.15,5.1,5.49,7.68,1
1800,210,4.1,82,1025,12.2,11.04,10.65,8.36,11.32,1
1801,210,3.1,93,1015,14.1,13.43,13.64,12.67,13.78,2
1802,40,3.6,89,1005,8.3,6.85,5.12,5.79,7.48,2
1803,270,4.1,52,1023,4.4,2.59,-0.19,-4.91,3.38,1
1804,220,3.6,76,1024,7.8,5.92,4.37,2.93,6.86,1
1805,360,3.1,45,1028,1.7,-0.3,-2.56,-8.66,0.85,1
1806,230,3.1,45,1036,1.7,-0.71,-3.23,-9.11,0.3,1
1807,230,3.1,48,1031,5.0,2.35,0.47,-5.85,3.37,1
1808,350,2.1,61,1027,5.0,2.51,1.6,-2.87,3.57,1
1809,20,1.5,61,1030,5.0,3.81,3.05,-2.33,4.21,1
1810,220,8.2,69,1008,12.2,11.32,10.71,6.19,11.68,2
1811,280,6.7,52,1018,6.7,4.81,1.19,-3.21,5.44,1
1812,340,6.7,44,1020,0.19,-1.17,-6.18,-9.9,-0.31,1
1813,340,3.1,39,1026,-4.3,-6.41,-9.72,-15.66,-5.09,1
1814,240,7.7,54,1012,6.7,5.9,1.72,-2.2,6.12,1
1815,60,2.6,42,1023,0.6,-1.8,-3.98,-10.81,-0.72,1
1816,220,6.2,86,1007,13.3,10.32,10.6,8.93,11.18,2
1817,240,2.6,54,1019,10.6,7.53,7.05,-0.19,8.56,1
1818,310,6.7,67,1018,5.6,3.38,-0.49,-1.27,4.13,1
1819,10,3.1,48,1033,-2.8,-4.56,-7.98,-12.05,-3.65,1
1820,200,4.1,75,1016,3.3,1.61,-1.31,-1.33,2.47,1
1821,0,0.0,55,1025,1.1,-0.5,0.19,-6.91,0.19,1
